timestamp,wind,solar,hydro,load,market_price,scenario,revenue,battery_energy,npv,risk,profit_label
2020-07-01 00:00:00,1382.44,0.0,373.077,3001.328504632307,7.08,scenario_015,12429.060360000001,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 00:10:00,1366.81,0.0,540.296,2684.1442926718096,6.645,scenario_015,12672.719369999999,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 00:20:00,1351.18,0.0,464.554,3113.500106666097,6.21,scenario_015,11275.708139999999,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 00:30:00,1335.55,0.0,486.284,2898.347864791717,5.775,scenario_015,10521.091349999999,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 00:40:00,1319.92,0.0,406.222,3029.0854965732356,5.34,scenario_015,9217.59828,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 00:50:00,1304.29,0.0,523.876,3196.147373620387,4.904999999999999,scenario_015,8967.154229999998,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 01:00:00,1288.66,0.0,465.867,3484.218141092316,4.47,scenario_015,7842.7356899999995,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 01:10:00,1286.2,0.0,506.125,3350.7866416265238,4.296666666666667,scenario_015,7701.0230833333335,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 01:20:00,1283.73,0.0,443.064,3303.784771029856,4.123333333333333,scenario_015,7120.14726,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 01:30:00,1281.27,0.0,392.584,3771.925474351947,3.95,scenario_015,6611.723300000001,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 01:40:00,1278.8,0.0,438.623,3437.0055770681984,3.776666666666667,scenario_015,6486.134196666667,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 01:50:00,1276.34,0.0,410.121,3626.8548860741826,3.6033333333333335,scenario_015,6076.881136666666,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 02:00:00,1273.87,0.0,448.737,3216.911955022404,3.43,scenario_015,5908.54201,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 02:10:00,1255.08,0.0,469.723,3321.9301283383675,3.43,scenario_015,5916.07429,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 02:20:00,1236.28,0.0,347.245,3562.0408620172598,3.43,scenario_015,5431.490750000001,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 02:30:00,1217.49,0.0,368.562,3556.069592632735,3.43,scenario_015,5440.15836,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 02:40:00,1198.69,0.0,465.362,3932.783292761823,3.43,scenario_015,5707.69836,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 02:50:00,1179.9,0.0,432.048,3590.9464829270864,3.43,scenario_015,5528.981640000001,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 03:00:00,1161.1,0.0,428.67,3735.045423172084,3.43,scenario_015,5452.9111,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 03:10:00,1134.41,0.0,535.71,3853.0512243729004,19.53999933333333,scenario_015,32634.143686586664,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 03:20:00,1107.72,0.0,466.925,3971.355257081957,35.64999866666666,scenario_015,56136.09215047333,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 03:30:00,1081.03,0.0,399.49,4087.596023591754,51.75999799999999,scenario_015,76631.71223895998,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 03:40:00,1054.34,0.0,321.843,3930.3438773794546,67.86999733333333,scenario_015,93401.53654017867,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 03:50:00,1027.65,0.0,489.772,3809.015936035269,83.97999666666666,scenario_015,127433.09450192667,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 04:00:00,1000.96,0.0,292.293,3754.349320395033,100.089996,scenario_015,129441.68759698802,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 04:10:00,975.275,0.0,512.58,4171.801234823497,115.06999683333333,scenario_015,171207.47013845918,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 04:20:00,949.59,0.0,369.495,3708.1662954825283,130.04999766666666,scenario_015,171547.001172135,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 04:30:00,923.904,0.0,492.354,3519.3321405022757,145.0299985,scenario_015,205399.895615613,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 04:40:00,898.219,0.0,532.875,4067.1346274497887,160.00999933333333,scenario_015,228989.34998593733,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 04:50:00,872.534,0.0,455.984,3972.917178077811,174.99000016666668,scenario_015,232477.3650414197,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 05:00:00,846.849,0.0,442.089,4467.575377995864,189.970001,scenario_015,244859.55314893802,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 05:10:00,827.902,0.0,350.368,4019.0313709563698,200.23000066666665,scenario_015,235925.00288551333,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 05:20:00,808.955,0.0,408.995,3796.9643594487256,210.49000033333334,scenario_015,256366.29590598337,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 05:30:00,790.008,0.0,487.0,3964.2615958356796,220.75,scenario_015,281899.516,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 05:40:00,771.061,0.0,484.415,4469.353846748112,231.00999966666666,scenario_015,290027.510341508,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 05:50:00,752.114,0.0,431.74,3957.6144334410187,241.26999933333332,scenario_015,285628.453790764,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 06:00:00,733.167,66.5456,476.084,4121.006335714448,251.529999,scenario_015,320901.1175222034,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 06:10:00,700.874,74.4849,425.11,3469.9571114735863,256.77166766666664,scenario_015,308246.40143496887,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 06:20:00,668.582,88.0015,465.299,4005.069158712679,262.0133363333333,scenario_015,320149.5104323141,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 06:30:00,636.289,94.727,475.602,4184.461688825872,267.255005,scenario_015,322474.69962309,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 06:40:00,603.997,95.9987,442.025,3958.862822087911,272.49667366666665,scenario_015,311196.84200847824,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 06:50:00,571.705,121.142,471.945,3851.8531673742696,277.7383423333333,scenario_015,323507.39924312796,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 07:00:00,539.413,134.597,451.796,4217.340090915773,282.980011,scenario_015,318580.594263866,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 07:10:00,542.095,142.681,434.538,3946.1746978171586,285.4883423333333,scenario_015,319551.09841049265,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 07:20:00,544.777,160.219,388.056,3792.1465250517394,287.99667366666665,scenario_015,314795.34014469734,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 07:30:00,547.46,195.84,301.161,3623.7002184762023,290.505005,scenario_015,303421.14802730497,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 07:40:00,550.142,216.667,426.651,3830.0427614052105,293.0133363333333,scenario_015,349699.69638037996,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 07:50:00,552.825,235.103,456.642,4117.317777970537,295.52166766666664,scenario_015,367797.40192790335,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 08:00:00,555.507,220.314,438.675,3977.446995022219,298.029999,scenario_015,361956.24166550394,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 08:10:00,567.896,281.439,464.614,3982.6944208845935,295.91832999999997,scenario_015,388821.59378517,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 08:20:00,580.286,272.208,394.258,3957.808187977192,293.80666099999996,scenario_015,366304.04221507197,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 08:30:00,592.675,311.286,407.853,3862.066554224451,291.69499199999996,scenario_015,382649.57423548796,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 08:40:00,605.064,339.112,550.213,3311.9592310902804,289.583323,scenario_015,432750.13247464696,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 08:50:00,617.454,402.137,517.161,3710.0066766179534,287.471654,scenario_015,441772.639227808,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 09:00:00,629.843,412.042,367.419,3818.162228857036,285.359985,scenario_015,402158.96830044,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 09:10:00,605.107,423.156,545.657,3358.9171786125735,283.8316545,scenario_015,446728.31765064003,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 09:20:00,580.371,473.147,519.787,3526.3237292396475,282.303324,scenario_015,444149.23116582,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 09:30:00,555.635,529.877,407.017,3656.3973408050297,280.7749935,scenario_015,419064.82027356146,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 09:40:00,530.899,506.608,489.886,3588.138219981125,279.246663,scenario_015,426519.39833955903,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 09:50:00,506.163,633.424,516.623,3383.162945386254,277.7183325,scenario_015,459959.87946982495,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 10:00:00,481.427,525.773,524.972,3181.4001636807648,276.190002,scenario_015,423170.58774434397,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 10:10:00,506.894,592.81,454.09,3521.218539095293,275.04833433333334,scenario_015,427368.4515971273,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 10:20:00,532.361,646.302,393.719,3294.769496562681,273.90666666666664,scenario_015,430685.9123466666,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 10:30:00,557.829,650.593,491.811,3519.5210660863504,272.764999,scenario_015,463764.052544767,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 10:40:00,583.296,748.21,484.933,3206.6853273575466,271.62333133333334,scenario_015,493387.2123437887,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 10:50:00,608.764,748.952,474.378,2846.093099007769,270.48166366666663,scenario_015,495547.8331137179,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 11:00:00,634.231,739.465,517.349,3440.2152524099474,269.339996,scenario_015,509334.05273582,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 11:10:00,593.696,786.556,433.73,3311.6114911109867,259.72499566666664,scenario_015,471136.4670894113,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 11:20:00,553.159,849.197,456.55,2622.0772240199294,250.10999533333333,scenario_015,464930.9709851053,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 11:30:00,512.624,913.482,466.118,3279.1566872227986,240.494995,scenario_015,455070.40141888,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 11:40:00,472.088,862.706,434.626,3427.4469755818986,230.87999466666665,scenario_015,408523.6801630933,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 11:50:00,431.552,802.348,455.463,3113.056707226866,221.26499433333333,scenario_015,373796.894621943,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 12:00:00,391.016,904.926,441.697,2922.2681080471357,211.649994,scenario_015,367771.283924166,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 12:10:00,346.267,1000.0,495.125,3135.328340333022,206.38332883333334,scenario_015,380032.61064706935,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 12:20:00,301.518,982.947,476.187,3026.4607554612244,201.11666366666665,scenario_015,354096.456118044,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 12:30:00,256.769,1000.0,425.593,2792.7588102299796,195.8499985,scenario_015,329490.595176457,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 12:40:00,212.02,933.438,456.948,2609.016932062083,190.58333333333334,scenario_015,305391.87683333334,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 12:50:00,167.271,1000.0,422.363,3074.2640104683,185.31666816666666,scenario_015,294585.676484451,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 13:00:00,122.522,961.328,481.187,3113.7466879794524,180.050003,scenario_015,281784.916545111,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 13:10:00,83.8661,983.859,436.85,2706.338152127445,181.09500366666668,scenario_015,272471.0332512754,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 13:20:00,45.2103,985.097,427.792,2374.985773080278,182.14000433333334,scenario_015,265578.2128204303,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 13:30:00,6.55433,926.911,423.106,2417.373047398288,183.185005,scenario_015,248503.52586890664,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 13:40:00,0.0,925.307,441.868,2669.1751065483827,184.23000566666667,scenario_015,251874.657997325,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 13:50:00,0.0,917.036,418.674,2736.9696557346338,185.27500633333335,scenario_015,247473.6787094967,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 14:00:00,0.0,949.417,452.12,2236.3194344827352,186.320007,scenario_015,261134.383650759,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 14:10:00,0.0,908.083,452.117,2258.962019454474,188.070007,scenario_015,255812.82352140002,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 14:20:00,0.0,848.579,497.094,2531.6442544030483,189.820007,scenario_015,255435.658279711,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 14:30:00,0.0,872.929,491.911,2150.6106826781693,191.570007,scenario_015,261462.40835388,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 14:40:00,0.0,822.065,469.915,2448.922530813215,193.320007,scenario_015,249765.58264386002,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 14:50:00,0.0,813.389,530.899,1823.4531565049983,195.070007,scenario_015,262230.269570016,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 15:00:00,0.0,766.826,457.413,2116.197857017317,196.820007,scenario_015,240954.72854967302,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 15:10:00,0.0,769.159,451.77,2317.358489378493,197.76500666666666,scenario_015,241457.03182452667,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 15:20:00,0.0,730.218,515.605,2337.3760277074157,198.71000633333333,scenario_015,247557.49622021228,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 15:30:00,0.0,656.077,451.078,1861.6663954245082,199.65500600000001,scenario_015,221049.03816793,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 15:40:00,0.0,640.408,412.729,2077.109322626786,200.60000566666668,scenario_015,211259.28816777634,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 15:50:00,0.0,656.624,584.12,1972.421968648799,201.54500533333334,scenario_015,250065.75609730138,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 16:00:00,0.0,596.707,488.53,2329.0135606083304,202.490005,scenario_015,219749.64555618502,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 16:10:00,0.0,555.465,455.724,2053.0413739673436,209.62000483333333,scenario_015,211965.44306741352,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 16:20:00,0.0,541.167,407.544,2160.2394144267946,216.75000466666665,scenario_015,205633.113677318,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 16:30:00,0.0,487.845,373.704,1958.1547017915836,223.88000449999998,scenario_015,192883.59399697048,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 16:40:00,0.0,499.683,446.947,2144.5711274563187,231.01000433333334,scenario_015,218681.00040206334,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 16:50:00,0.0,430.396,396.106,1942.552859011506,238.14000416666667,scenario_015,196823.18972375832,0.0,8263472498.216793,0.7341397551947766,1
2020-07-01 17:00:00,0.0,387.814,447.531,1927.0693508298482,245.270004,scenario_015,204885.07149138002,0.0,8263472498.216793,0.7341397551947766,1
