timestamp,wind,solar,hydro,load,market_price,scenario,revenue,battery_energy,npv,risk,profit_label
2016-07-01 00:00:00,723.206,0.0,466.135,2905.9135008221724,218.440002,scenario_011,259799.65041868197,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 00:10:00,727.692,0.0,447.763,3065.717756901158,212.64833533333334,scenario_011,249958.54900924332,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 00:20:00,732.178,0.0,304.415,3382.5043244743842,206.85666866666665,scenario_011,214426.17474318598,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 00:30:00,736.664,0.0,374.542,3403.694467791826,201.065002,scenario_011,223424.63661241197,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 00:40:00,741.15,0.0,367.396,3213.079861895763,195.27333533333334,scenario_011,216469.47479042533,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 00:50:00,745.636,0.0,393.016,3246.881130965596,189.48166866666665,scenario_011,215753.6809906373,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 01:00:00,750.122,0.0,381.705,3223.6321377850136,183.690002,scenario_011,207905.303893654,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 01:10:00,764.301,0.0,392.741,3357.4563095290464,182.1150025,scenario_011,210714.70672260498,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 01:20:00,778.479,0.0,462.349,3412.9989107089577,180.54000299999998,scenario_011,224019.09084248397,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 01:30:00,792.657,0.0,423.602,3195.5332022122457,178.9650035,scenario_011,217667.7961919065,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 01:40:00,806.835,0.0,426.974,3204.1896761513312,177.390004,scenario_011,218865.383445236,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 01:50:00,821.013,0.0,473.153,3258.1813198407194,175.8150045,scenario_011,227533.801113747,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 02:00:00,835.191,0.0,385.091,3215.9579048795563,174.240005,scenario_011,212621.94178141002,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 02:10:00,837.433,0.0,503.565,3180.2456375500788,172.36833666666666,scenario_011,231145.59473332667,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 02:20:00,839.674,0.0,432.171,3536.3100478229117,170.49666833333333,scenario_011,216845.33513640834,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 02:30:00,841.915,0.0,416.889,3716.120152380817,168.625,scenario_011,212265.82450000002,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 02:40:00,844.156,0.0,471.866,3643.8126361913996,166.75333166666667,scenario_011,219451.05304663,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 02:50:00,846.397,0.0,418.606,3612.8518461140566,164.88166333333334,scenario_011,208575.79876165668,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 03:00:00,848.638,0.0,364.276,3685.679619171142,163.009995,scenario_011,197717.10507543,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 03:10:00,899.55,0.0,423.407,3698.925868706061,160.87666366666667,scenario_011,212832.90833446232,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 03:20:00,950.461,0.0,428.668,3764.5752086094803,158.74333233333334,scenario_011,218927.53317753767,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 03:30:00,1001.37,0.0,400.4,3656.176713741473,156.610001,scenario_011,219531.20110177,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 03:40:00,1052.28,0.0,481.114,3672.077505188525,154.47666966666665,scenario_011,236873.59840684864,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 03:50:00,1103.2,0.0,350.521,4198.198887219523,152.34333833333332,scenario_011,221464.71014527165,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 04:00:00,1154.11,0.0,521.104,3969.513952760538,150.210007,scenario_011,251633.90666649796,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 04:10:00,1210.92,0.0,497.728,4150.62925897939,153.00000533333332,scenario_011,261423.15311278932,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 04:20:00,1267.73,0.0,437.503,4038.1686915871605,155.79000366666665,scenario_011,265658.25532252097,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 04:30:00,1324.55,0.0,432.51,4074.7646758385804,158.58000199999998,scenario_011,278634.57831411995,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 04:40:00,1381.36,0.0,446.897,3497.193512447708,161.37000033333334,scenario_011,295025.832699419,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 04:50:00,1438.17,0.0,349.126,3638.6140349133348,164.15999866666667,scenario_011,293402.50897693867,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 05:00:00,1494.99,0.0,412.201,3972.8208417420647,166.949997,scenario_011,318405.531728427,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 05:10:00,1500.0,0.0,404.793,3831.7504124555962,171.90999866666667,scenario_011,327452.962090276,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 05:20:00,1500.0,0.0,478.197,4023.4863201653648,176.87000033333334,scenario_011,349883.704049399,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 05:30:00,1500.0,0.0,528.755,4451.427488539246,181.83000199999998,scenario_011,368888.52570750995,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 05:40:00,1500.0,0.0,436.095,3943.1605005998977,186.79000366666665,scenario_011,361643.19214901497,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 05:50:00,1500.0,0.0,523.819,4081.2461551352235,191.75000533333332,scenario_011,388067.3040437013,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 06:00:00,1500.0,58.6559,397.566,4083.7335531673275,196.710007,scenario_011,384808.4236425533,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 06:10:00,1500.0,72.9744,479.992,4110.251056742226,202.99667133333332,scenario_011,416745.3455591766,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 06:20:00,1500.0,82.3943,447.589,3728.8888354946557,209.28333566666666,scenario_011,424841.67637162766,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 06:30:00,1500.0,97.8718,472.868,3915.993952726592,215.57,scenario_011,446389.37868599995,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 06:40:00,1500.0,95.9988,406.871,3638.1579768518945,221.85666433333333,scenario_011,444350.01292197045,0.0,8904334383.371487,0.4226653536481519,1
2016-07-01 06:50:00,1500.0,117.434,492.549,3858.113837512394,228.14332866666666,scenario_011,481378.54505007935,0.0,8904334383.371487,0.4226653536481519,1
