valid_time,u100,v100,wind_speed_100m,number,expver
2018-01-11 10:00:00,-4.249853,2.0827703,4.7327776,0,0001
2018-01-11 11:00:00,-3.5232897,1.2714252,3.7456765,0,0001
2018-01-11 12:00:00,-2.9797144,0.19322288,2.9859726,0,0001
2018-01-11 13:00:00,-3.1535683,-0.86645937,3.2704349,0,0001
2018-01-11 14:00:00,-3.42949,-2.0223494,3.981369,0,0001
2018-01-11 15:00:00,-3.8819294,-3.5073442,5.2317147,0,0001
2018-01-11 16:00:00,-5.1633654,-4.304595,6.722342,0,0001
2018-01-11 17:00:00,-6.0565023,-4.351467,7.457646,0,0001
2018-01-11 18:00:00,-5.988619,-4.253687,7.3455706,0,0001
2018-01-11 19:00:00,-6.2771482,-3.703967,7.2884817,0,0001
2018-01-11 20:00:00,-6.080844,-3.0371351,6.797121,0,0001
2018-01-11 21:00:00,-5.5090513,-3.079546,6.3113585,0,0001
2018-01-11 22:00:00,-5.839925,-3.0957546,6.609721,0,0001
2018-01-11 23:00:00,-6.2469263,-3.1230936,6.984111,0,0001
2018-01-12 00:00:00,-6.9091864,-2.715146,7.423535,0,0001
2018-01-12 01:00:00,-7.2439528,-2.0433302,7.526623,0,0001
2018-01-12 02:00:00,-7.3117275,-1.5123081,7.4664874,0,0001
2018-01-12 03:00:00,-7.5222206,-1.0917091,7.6010284,0,0001
2018-01-12 04:00:00,-7.824235,-0.9535174,7.882122,0,0001
2018-01-12 05:00:00,-8.35646,-0.81962,8.396558,0,0001
2018-01-12 06:00:00,-9.02422,-0.58608246,9.043232,0,0001
2018-01-12 07:00:00,-9.542198,-0.2442767,9.545324,0,0001
2018-01-12 08:00:00,-9.697021,0.15367573,9.698237,0,0001
2018-01-12 09:00:00,-9.898528,0.2048822,9.900648,0,0001
2018-01-12 10:00:00,-10.1272,0.16689754,10.128575,0,0001
2018-01-12 11:00:00,-10.79557,0.6267029,10.8137455,0,0001
2018-01-12 12:00:00,-11.050109,1.176199,11.112532,0,0001
2018-01-12 13:00:00,-11.311915,1.6796455,11.435936,0,0001
2018-01-12 14:00:00,-11.619966,2.226636,11.831378,0,0001
2018-01-12 15:00:00,-11.598842,2.9246187,11.961878,0,0001
2018-01-12 16:00:00,-11.329537,3.4611053,11.846419,0,0001
2018-01-12 17:00:00,-11.04795,3.694497,11.649314,0,0001
2018-01-12 18:00:00,-10.950249,3.5946236,11.525158,0,0001
2018-01-12 19:00:00,-10.982971,3.6662169,11.578722,0,0001
2018-01-12 20:00:00,-11.011367,3.8550673,11.666694,0,0001
2018-01-12 21:00:00,-10.86558,4.144953,11.629336,0,0001
2018-01-12 22:00:00,-10.165537,4.9178677,11.292633,0,0001
2018-01-12 23:00:00,-9.904476,5.0915785,11.136554,0,0001
2018-01-13 00:00:00,-9.766725,4.865679,10.9116335,0,0001
2018-01-13 01:00:00,-9.68548,4.7744484,10.798327,0,0001
2018-01-13 02:00:00,-9.503487,4.6511784,10.580629,0,0001
2018-01-13 03:00:00,-9.214051,4.7727175,10.3767805,0,0001
2018-01-13 04:00:00,-9.256168,5.132247,10.58379,0,0001
2018-01-13 05:00:00,-8.9674635,5.538883,10.540144,0,0001
2018-01-13 06:00:00,-8.639277,6.153857,10.6069355,0,0001
2018-01-13 07:00:00,-8.303375,6.6493263,10.637649,0,0001
2018-01-13 08:00:00,-8.062612,6.9641542,10.653879,0,0001
2018-01-13 09:00:00,-7.9544086,7.123314,10.677744,0,0001
2018-01-13 10:00:00,-8.42002,7.7699976,11.457294,0,0001
2018-01-13 11:00:00,-8.289155,7.8640184,11.425974,0,0001
2018-01-13 12:00:00,-8.373664,7.901144,11.5128765,0,0001
2018-01-13 13:00:00,-8.12896,7.738453,11.223352,0,0001
2018-01-13 14:00:00,-8.123286,7.7663136,11.238479,0,0001
2018-01-13 15:00:00,-8.396233,7.7319803,11.414037,0,0001
2018-01-13 16:00:00,-8.771536,7.6212673,11.619964,0,0001
2018-01-13 17:00:00,-8.830723,7.8149405,11.792157,0,0001
2018-01-13 18:00:00,-8.9213,7.9813194,11.970424,0,0001
2018-01-13 19:00:00,-8.572215,8.344267,11.962845,0,0001
2018-01-13 20:00:00,-8.316666,8.396029,11.817794,0,0001
2018-01-13 21:00:00,-8.627208,8.255738,11.940935,0,0001
2018-01-13 22:00:00,-8.795433,8.256947,12.063864,0,0001
2018-01-13 23:00:00,-8.709772,7.6019793,11.560719,0,0001
2018-01-14 00:00:00,-8.306757,7.0230875,10.877774,0,0001
2018-01-14 01:00:00,-7.6705914,6.856148,10.288087,0,0001
2018-01-14 02:00:00,-7.0748997,6.8193197,9.826359,0,0001
2018-01-14 03:00:00,-6.657256,6.7951975,9.512821,0,0001
2018-01-14 04:00:00,-6.5794096,7.103362,9.682272,0,0001
2018-01-14 05:00:00,-6.6098433,7.620489,10.087709,0,0001
2018-01-14 06:00:00,-6.675186,7.920038,10.357853,0,0001
2018-01-14 07:00:00,-6.5953865,8.257666,10.568262,0,0001
2018-01-14 08:00:00,-6.61996,8.630507,10.877018,0,0001
2018-01-14 09:00:00,-6.406698,8.999359,11.046911,0,0001
2018-01-14 10:00:00,-5.9578705,9.151864,10.920295,0,0001
2018-01-14 11:00:00,-5.571719,9.527245,11.036867,0,0001
2018-01-14 12:00:00,-5.282523,10.0606985,11.363216,0,0001
2018-01-14 13:00:00,-4.7199345,10.366338,11.390291,0,0001
2018-01-14 14:00:00,-4.3648205,10.427456,11.304136,0,0001
2018-01-14 15:00:00,-4.185506,10.463062,11.269167,0,0001
2018-01-14 16:00:00,-4.4207554,10.926749,11.787151,0,0001
2018-01-14 17:00:00,-5.0483522,12.363627,13.354592,0,0001
2018-01-14 18:00:00,-5.048173,13.7374735,14.63565,0,0001
2018-01-14 19:00:00,-4.6800013,14.694019,15.421304,0,0001
2018-01-14 20:00:00,-4.1018934,15.291514,15.832117,0,0001
2018-01-14 21:00:00,-2.884285,15.403635,15.671346,0,0001
2018-01-14 22:00:00,-3.847332,15.192811,15.6723795,0,0001
2018-01-14 23:00:00,-3.2667408,15.591173,15.929729,0,0001
2018-01-15 00:00:00,-2.4595242,15.49114,15.685174,0,0001
2018-01-15 01:00:00,-2.0952787,15.327089,15.469644,0,0001
2018-01-15 02:00:00,-2.745778,15.751155,15.988688,0,0001
2018-01-15 03:00:00,-3.5552807,16.572693,16.949755,0,0001
2018-01-15 04:00:00,-2.7416487,16.842743,17.064425,0,0001
2018-01-15 05:00:00,-2.361843,17.188858,17.350365,0,0001
2018-01-15 06:00:00,-1.7840576,17.3443,17.435812,0,0001
2018-01-15 07:00:00,-1.0182295,17.708206,17.737457,0,0001
2018-01-15 08:00:00,-0.52717966,17.788269,17.79608,0,0001
2018-01-15 09:00:00,-0.5350103,18.158325,18.166204,0,0001
2018-01-15 10:00:00,-1.55692,17.839447,17.907259,0,0001
2018-01-15 11:00:00,-1.8160582,18.733078,18.8209,0,0001
2018-01-15 12:00:00,-1.5347424,19.113235,19.174755,0,0001
2018-01-15 13:00:00,-1.1945171,19.805511,19.841501,0,0001
2018-01-15 14:00:00,-0.13407099,21.633728,21.634144,0,0001
2018-01-15 15:00:00,0.036397316,22.988754,22.988785,0,0001
2018-01-15 16:00:00,-0.22052002,24.641739,24.642725,0,0001
2018-01-15 17:00:00,-0.34804523,23.137924,23.140541,0,0001
2018-01-15 18:00:00,-0.65844405,21.991516,22.001371,0,0001
2018-01-15 19:00:00,-1.1157207,21.004578,21.03419,0,0001
2018-01-15 20:00:00,-0.09460133,19.95633,19.956553,0,0001
2018-01-15 21:00:00,0.08322978,18.044647,18.044838,0,0001
2018-01-15 22:00:00,-0.4094689,16.674408,16.679436,0,0001
2018-01-15 23:00:00,0.27204084,13.856848,13.859518,0,0001
2018-01-16 00:00:00,8.404549,6.5908155,10.680603,0,0001
2018-01-16 01:00:00,15.50258,-1.3961372,15.56532,0,0001
2018-01-16 02:00:00,14.108393,-0.44326413,14.115355,0,0001
2018-01-16 03:00:00,14.175709,0.049772765,14.175796,0,0001
2018-01-16 04:00:00,13.014697,1.0594978,13.057752,0,0001
2018-01-16 05:00:00,11.872366,2.5160732,12.13605,0,0001
2018-01-16 06:00:00,10.574639,3.2211103,11.054345,0,0001
2018-01-16 07:00:00,9.986211,3.2322235,10.496269,0,0001
2018-01-16 08:00:00,9.937719,3.3621254,10.491051,0,0001
2018-01-16 09:00:00,10.349119,3.6000595,10.957404,0,0001
2018-01-16 10:00:00,11.102637,0.8795169,11.137419,0,0001
2018-01-16 11:00:00,10.612682,-0.2719037,10.616165,0,0001
2018-01-16 12:00:00,10.613428,-1.0303612,10.663325,0,0001
2018-01-16 13:00:00,10.590006,-1.5858212,10.708084,0,0001
2018-01-16 14:00:00,10.961938,-1.9329624,11.131057,0,0001
2018-01-16 15:00:00,11.176951,-1.8071785,11.322108,0,0001
2018-01-16 16:00:00,10.71435,-0.51707804,10.72682,0,0001
2018-01-16 17:00:00,10.547297,0.47367406,10.557927,0,0001
2018-01-16 18:00:00,10.481601,1.3310146,10.565773,0,0001
2018-01-16 19:00:00,9.823249,2.2658634,10.081188,0,0001
2018-01-16 20:00:00,9.868212,2.2652607,10.12487,0,0001
2018-01-16 21:00:00,9.64853,1.9104519,9.835851,0,0001
2018-01-16 22:00:00,10.107324,1.9961271,10.302548,0,0001
2018-01-16 23:00:00,9.658152,0.7672762,9.688581,0,0001
2018-01-17 00:00:00,8.339386,0.7509305,8.373127,0,0001
2018-01-17 01:00:00,7.616151,1.189106,7.7084193,0,0001
2018-01-17 02:00:00,6.9373093,1.7890558,7.164285,0,0001
2018-01-17 03:00:00,7.5696115,1.2631035,7.6742716,0,0001
2018-01-17 04:00:00,7.990341,0.08282393,7.9907703,0,0001
2018-01-17 05:00:00,7.301262,-1.2706957,7.4110117,0,0001
2018-01-17 06:00:00,6.730294,-1.3746777,6.8692503,0,0001
2018-01-17 07:00:00,6.9760885,-0.4742639,6.992191,0,0001
2018-01-17 08:00:00,7.828677,0.16016251,7.8303156,0,0001
2018-01-17 09:00:00,8.24117,0.22524196,8.244247,0,0001
