valid_time,u100,v100,wind_speed_100m,number,expver
2024-01-03 11:00:00,-13.857907,-11.149455,17.786285,0,0001
2024-01-03 12:00:00,-13.6841345,-11.925286,18.151253,0,0001
2024-01-03 13:00:00,-14.341988,-11.760611,18.54736,0,0001
2024-01-03 14:00:00,-14.127862,-11.328137,18.108648,0,0001
2024-01-03 15:00:00,-13.590341,-11.031411,17.503983,0,0001
2024-01-03 16:00:00,-13.052058,-10.7995,16.940643,0,0001
2024-01-03 17:00:00,-13.114643,-10.951752,17.086098,0,0001
2024-01-03 18:00:00,-13.048134,-11.226889,17.213274,0,0001
2024-01-03 19:00:00,-13.156881,-11.384478,17.398558,0,0001
2024-01-03 20:00:00,-13.340168,-11.359369,17.521282,0,0001
2024-01-03 21:00:00,-13.606682,-11.71298,17.95371,0,0001
2024-01-03 22:00:00,-12.816941,-11.551562,17.25435,0,0001
2024-01-03 23:00:00,-12.752549,-10.922323,16.790611,0,0001
2024-01-04 00:00:00,-12.101593,-10.9193535,16.299719,0,0001
2024-01-04 01:00:00,-11.73075,-10.966256,16.058308,0,0001
2024-01-04 02:00:00,-11.399385,-10.850145,15.737587,0,0001
2024-01-04 03:00:00,-11.101097,-10.265436,15.119971,0,0001
2024-01-04 04:00:00,-11.195627,-9.640552,14.77438,0,0001
2024-01-04 05:00:00,-11.418121,-8.854668,14.449174,0,0001
2024-01-04 06:00:00,-11.260328,-7.844178,13.723197,0,0001
2024-01-04 07:00:00,-10.801705,-6.8668537,12.79963,0,0001
2024-01-04 08:00:00,-10.40862,-5.7695894,11.900737,0,0001
2024-01-04 09:00:00,-9.855879,-4.6538115,10.899372,0,0001
2024-01-04 10:00:00,-9.130274,-3.6330042,9.826527,0,0001
2024-01-04 11:00:00,-8.271312,-2.9389515,8.777928,0,0001
2024-01-04 12:00:00,-7.5366726,-2.4548702,7.9264,0,0001
2024-01-04 13:00:00,-7.4095564,-2.1538248,7.7162485,0,0001
2024-01-04 14:00:00,-7.481287,-1.4567127,7.621789,0,0001
2024-01-04 15:00:00,-7.2843504,-0.6295068,7.3115005,0,0001
2024-01-04 16:00:00,-7.115245,0.014857613,7.1152606,0,0001
2024-01-04 17:00:00,-6.9304934,0.3827952,6.941057,0,0001
2024-01-04 18:00:00,-7.275877,0.32633787,7.2831917,0,0001
2024-01-04 19:00:00,-7.415677,0.66579336,7.445505,0,0001
2024-01-04 20:00:00,-7.4983234,1.1163015,7.5809617,0,0001
2024-01-04 21:00:00,-7.933172,1.2212744,8.026627,0,0001
2024-01-04 22:00:00,-8.929257,1.7854815,9.106019,0,0001
2024-01-04 23:00:00,-9.682306,1.9957838,9.8858595,0,0001
2024-01-05 00:00:00,-10.332031,2.6220932,10.659561,0,0001
2024-01-05 01:00:00,-10.819224,2.7519999,11.163741,0,0001
2024-01-05 02:00:00,-11.448366,2.6989946,11.762214,0,0001
2024-01-05 03:00:00,-12.153365,2.7907534,12.4696665,0,0001
2024-01-05 04:00:00,-12.940103,2.7641153,13.232029,0,0001
2024-01-05 05:00:00,-13.675476,2.021841,13.824127,0,0001
2024-01-05 06:00:00,-13.836781,1.7234535,13.943701,0,0001
2024-01-05 07:00:00,-13.79949,1.9344854,13.934423,0,0001
2024-01-05 08:00:00,-14.449758,0.5885694,14.46174,0,0001
2024-01-05 09:00:00,-15.216546,-0.60190076,15.228446,0,0001
2024-01-05 10:00:00,-15.54543,-1.3816528,15.6067095,0,0001
2024-01-05 11:00:00,-16.172958,-1.5628843,16.248297,0,0001
2024-01-05 12:00:00,-16.24617,-1.5237322,16.317469,0,0001
2024-01-05 13:00:00,-15.694869,-2.0347052,15.826211,0,0001
2024-01-05 14:00:00,-15.737366,-2.0036907,15.8644085,0,0001
2024-01-05 15:00:00,-15.404004,-2.0419178,15.538751,0,0001
2024-01-05 16:00:00,-14.907958,-2.401517,15.100149,0,0001
2024-01-05 17:00:00,-14.837319,-2.509201,15.047995,0,0001
2024-01-05 18:00:00,-14.730834,-2.3284922,14.91373,0,0001
2024-01-05 19:00:00,-14.513411,-2.595028,14.743584,0,0001
2024-01-05 20:00:00,-13.856669,-3.3409014,14.253734,0,0001
2024-01-05 21:00:00,-13.488235,-3.490613,13.932583,0,0001
2024-01-05 22:00:00,-13.596215,-3.3282223,13.997647,0,0001
2024-01-05 23:00:00,-13.278334,-3.592188,13.755651,0,0001
2024-01-06 00:00:00,-12.905943,-3.9943027,13.509915,0,0001
2024-01-06 01:00:00,-12.396055,-4.0819387,13.050839,0,0001
2024-01-06 02:00:00,-12.232918,-3.8230448,12.816394,0,0001
2024-01-06 03:00:00,-11.990622,-4.0339937,12.651012,0,0001
2024-01-06 04:00:00,-11.8219385,-4.157301,12.531615,0,0001
2024-01-06 05:00:00,-11.6997175,-3.8615007,12.320495,0,0001
2024-01-06 06:00:00,-11.726269,-3.5762606,12.259487,0,0001
2024-01-06 07:00:00,-11.579952,-3.6768932,12.149685,0,0001
2024-01-06 08:00:00,-11.502525,-4.2156744,12.250714,0,0001
2024-01-06 09:00:00,-11.643054,-4.3840494,12.441085,0,0001
2024-01-06 10:00:00,-11.829279,-4.9378386,12.818505,0,0001
2024-01-06 11:00:00,-11.849967,-4.4931564,12.673207,0,0001
2024-01-06 12:00:00,-11.487064,-4.244566,12.246182,0,0001
2024-01-06 13:00:00,-11.015185,-4.0402174,11.732759,0,0001
2024-01-06 14:00:00,-10.654526,-4.0296335,11.391088,0,0001
2024-01-06 15:00:00,-10.605771,-3.9403954,11.314111,0,0001
2024-01-06 16:00:00,-10.428045,-3.662735,11.05259,0,0001
2024-01-06 17:00:00,-10.021577,-3.5161266,10.620506,0,0001
2024-01-06 18:00:00,-9.82104,-3.279603,10.354159,0,0001
2024-01-06 19:00:00,-9.873643,-3.009634,10.322147,0,0001
2024-01-06 20:00:00,-9.566713,-2.4653416,9.879267,0,0001
2024-01-06 21:00:00,-9.235572,-1.9896736,9.447465,0,0001
2024-01-06 22:00:00,-9.04474,-1.8586483,9.233737,0,0001
2024-01-06 23:00:00,-9.014096,-2.1430702,9.265348,0,0001
2024-01-07 00:00:00,-8.809666,-2.4387732,9.140997,0,0001
2024-01-07 01:00:00,-8.433342,-2.2217236,8.721085,0,0001
2024-01-07 02:00:00,-7.9066935,-2.3698854,8.254221,0,0001
2024-01-07 03:00:00,-7.5759916,-2.9751797,8.139247,0,0001
2024-01-07 04:00:00,-7.268237,-3.5691738,8.097301,0,0001
2024-01-07 05:00:00,-7.287834,-3.3130064,8.005531,0,0001
2024-01-07 06:00:00,-7.356201,-2.6816216,7.8297377,0,0001
2024-01-07 07:00:00,-7.245512,-2.4646387,7.6532273,0,0001
2024-01-07 08:00:00,-6.6912937,-2.1458626,7.026958,0,0001
2024-01-07 09:00:00,-5.9404583,-1.6910162,6.1764536,0,0001
2024-01-07 10:00:00,-5.5021935,-1.4683962,5.6947627,0,0001
2024-01-07 11:00:00,-4.7086535,-2.1399088,5.172101,0,0001
2024-01-07 12:00:00,-4.4154034,-3.0605392,5.3724003,0,0001
2024-01-07 13:00:00,-4.346278,-4.3061113,6.1182294,0,0001
2024-01-07 14:00:00,-4.746805,-5.146529,7.0013514,0,0001
2024-01-07 15:00:00,-5.7678385,-5.3996696,7.900911,0,0001
2024-01-07 16:00:00,-6.7010784,-5.2546444,8.515617,0,0001
2024-01-07 17:00:00,-7.0184555,-5.30783,8.799533,0,0001
2024-01-07 18:00:00,-7.363323,-5.39765,9.129795,0,0001
2024-01-07 19:00:00,-7.82961,-5.297183,9.4531975,0,0001
2024-01-07 20:00:00,-8.299507,-5.0938253,9.738011,0,0001
2024-01-07 21:00:00,-8.634032,-4.621563,9.793128,0,0001
2024-01-07 22:00:00,-8.850627,-4.1238623,9.764212,0,0001
2024-01-07 23:00:00,-8.671108,-4.2749586,9.667646,0,0001
2024-01-08 00:00:00,-8.825176,-5.216401,10.251564,0,0001
2024-01-08 01:00:00,-9.149013,-5.308546,10.577575,0,0001
2024-01-08 02:00:00,-9.230724,-4.444729,10.2450905,0,0001
2024-01-08 03:00:00,-9.106533,-3.8067217,9.870161,0,0001
2024-01-08 04:00:00,-9.0765295,-4.065174,9.945302,0,0001
2024-01-08 05:00:00,-9.18855,-3.9583683,10.004906,0,0001
2024-01-08 06:00:00,-9.418251,-3.6713018,10.108507,0,0001
2024-01-08 07:00:00,-9.639104,-3.0915709,10.122753,0,0001
2024-01-08 08:00:00,-9.4504595,-2.4211445,9.7556715,0,0001
2024-01-08 09:00:00,-8.905448,-2.1561584,9.162752,0,0001
2024-01-08 10:00:00,-8.780624,-1.483717,8.905099,0,0001
2024-01-08 11:00:00,-8.05477,-1.8493729,8.264352,0,0001
2024-01-08 12:00:00,-7.250656,-2.2239056,7.584047,0,0001
2024-01-08 13:00:00,-6.8815165,-2.7514067,7.411175,0,0001
2024-01-08 14:00:00,-6.6825037,-3.5752277,7.5787935,0,0001
2024-01-08 15:00:00,-6.8420334,-3.877884,7.8645663,0,0001
2024-01-08 16:00:00,-7.091769,-3.583867,7.9458976,0,0001
2024-01-08 17:00:00,-7.1148453,-3.1511173,7.7814245,0,0001
2024-01-08 18:00:00,-6.867879,-2.4793243,7.301699,0,0001
2024-01-08 19:00:00,-6.501487,-1.6611147,6.7103376,0,0001
2024-01-08 20:00:00,-6.061446,-1.0193644,6.146563,0,0001
2024-01-08 21:00:00,-5.584487,-0.7608888,5.636084,0,0001
2024-01-08 22:00:00,-4.4558964,-0.8199379,4.5307074,0,0001
2024-01-08 23:00:00,-4.040106,-0.73276407,4.1060195,0,0001
2024-01-09 00:00:00,-3.6003265,-0.7101403,3.6696935,0,0001
2024-01-09 01:00:00,-3.0616474,-0.6460923,3.1290767,0,0001
2024-01-09 02:00:00,-2.2594671,-0.33578056,2.2842813,0,0001
2024-01-09 03:00:00,-1.213501,-0.22333997,1.2338822,0,0001
2024-01-09 04:00:00,-0.48264658,-0.47020388,0.6738244,0,0001
2024-01-09 05:00:00,0.2062124,-0.52514005,0.564177,0,0001
2024-01-09 06:00:00,0.8959974,0.23391515,0.9260279,0,0001
2024-01-09 07:00:00,1.5550194,1.2854204,2.017521,0,0001
2024-01-09 08:00:00,2.2743874,2.0815544,3.0831327,0,0001
2024-01-09 09:00:00,2.953353,2.3719444,3.78793,0,0001
2024-01-09 10:00:00,3.1898108,1.9181194,3.7221062,0,0001
2024-01-09 11:00:00,3.780365,1.6858177,4.1392198,0,0001
2024-01-09 12:00:00,4.2388716,1.2921238,4.431435,0,0001
2024-01-09 13:00:00,4.5103884,1.2020063,4.667807,0,0001
2024-01-09 14:00:00,4.7656755,0.72753334,4.820889,0,0001
2024-01-09 15:00:00,4.7721453,0.26901573,4.7797217,0,0001
2024-01-09 16:00:00,4.8246384,-0.08654457,4.8254147,0,0001
2024-01-09 17:00:00,4.476885,-0.7672229,4.54215,0,0001
2024-01-09 18:00:00,3.8724222,-0.6355315,3.9242265,0,0001
2024-01-09 19:00:00,3.450221,0.18612134,3.4552376,0,0001
2024-01-09 20:00:00,3.2747488,0.95270264,3.4105165,0,0001
2024-01-09 21:00:00,2.880046,1.6779346,3.3331861,0,0001
2024-01-09 22:00:00,2.9423199,3.296939,4.4189425,0,0001
2024-01-09 23:00:00,2.7976246,3.8306103,4.743446,0,0001
2024-01-10 00:00:00,2.8883944,4.2027655,5.0996137,0,0001
2024-01-10 01:00:00,2.7741642,4.024288,4.8878303,0,0001
2024-01-10 02:00:00,2.5423355,3.5771675,4.388576,0,0001
2024-01-10 03:00:00,2.2104492,2.8393497,3.598332,0,0001
2024-01-10 04:00:00,1.3915224,2.2526054,2.6477473,0,0001
2024-01-10 05:00:00,0.45294023,1.9985609,2.049244,0,0001
2024-01-10 06:00:00,-0.32524043,2.511159,2.5321336,0,0001
2024-01-10 07:00:00,-0.10428923,3.562893,3.564419,0,0001
2024-01-10 08:00:00,0.61760074,4.0417213,4.088636,0,0001
2024-01-10 09:00:00,1.6012669,4.0942574,4.3962483,0,0001
2024-01-10 10:00:00,1.5855875,2.4749012,2.9392555,0,0001
2024-01-10 11:00:00,1.5910215,0.86632895,1.8115946,0,0001
2024-01-10 12:00:00,1.2606297,-0.79979694,1.4929374,0,0001
2024-01-10 13:00:00,0.7574921,-1.2518301,1.4631722,0,0001
2024-01-10 14:00:00,0.3649221,-1.2449703,1.2973509,0,0001
2024-01-10 15:00:00,0.21264154,-0.9153665,0.9397405,0,0001
2024-01-10 16:00:00,0.52824855,-1.0776415,1.200149,0,0001
2024-01-10 17:00:00,1.1907015,-1.4181824,1.851759,0,0001
2024-01-10 18:00:00,1.9193125,-1.6324854,2.5196764,0,0001
2024-01-10 19:00:00,2.3716087,-1.9220161,3.0526505,0,0001
2024-01-10 20:00:00,2.5873747,-2.5042028,3.6007693,0,0001
2024-01-10 21:00:00,2.8187304,-2.6239805,3.8510408,0,0001
2024-01-10 22:00:00,3.5105925,-2.6436615,4.394679,0,0001
2024-01-10 23:00:00,4.755747,-1.7935781,5.0827208,0,0001
2024-01-11 00:00:00,6.1427584,-2.1112118,6.495436,0,0001
2024-01-11 01:00:00,7.07131,-3.245038,7.7803407,0,0001
2024-01-11 02:00:00,7.2601776,-4.0602827,8.318418,0,0001
2024-01-11 03:00:00,7.088525,-4.675191,8.491443,0,0001
2024-01-11 04:00:00,7.14353,-4.6845913,8.542565,0,0001
2024-01-11 05:00:00,7.0235786,-4.195921,8.181467,0,0001
2024-01-11 06:00:00,5.1231194,-5.865922,7.7881575,0,0001
2024-01-11 07:00:00,2.9678965,-5.7126713,6.4376254,0,0001
2024-01-11 08:00:00,0.843236,-5.824136,5.8848624,0,0001
2024-01-11 09:00:00,-1.1833115,-5.9170923,6.034253,0,0001
2024-01-11 10:00:00,-1.8979483,-6.1338444,6.4207673,0,0001
2024-01-11 11:00:00,-2.1486454,-5.1400394,5.5710573,0,0001
2024-01-11 12:00:00,-1.1888247,-4.7070827,4.8548875,0,0001
2024-01-11 13:00:00,-0.5630847,-4.092288,4.1308455,0,0001
2024-01-11 14:00:00,0.018646766,-3.4278555,3.4279063,0,0001
2024-01-11 15:00:00,0.021887597,-3.0267,3.0267792,0,0001
2024-01-11 16:00:00,0.48745567,-2.8187017,2.8605406,0,0001
2024-01-11 17:00:00,0.8733253,-2.5494938,2.694924,0,0001
2024-01-11 18:00:00,1.2484217,-2.2830963,2.602131,0,0001
2024-01-11 19:00:00,1.577344,-1.8379002,2.42196,0,0001
2024-01-11 20:00:00,1.5546732,-0.935764,1.8145696,0,0001
2024-01-11 21:00:00,2.3807573,-0.86547595,2.5331905,0,0001
2024-01-11 22:00:00,5.344946,-1.2716484,5.494137,0,0001
2024-01-11 23:00:00,6.1026115,-2.4677753,6.5826883,0,0001
2024-01-12 00:00:00,6.066146,-3.8071547,7.161882,0,0001
2024-01-12 01:00:00,5.746291,-3.5932264,6.7772512,0,0001
2024-01-12 02:00:00,6.346197,-4.8766737,8.0035095,0,0001
2024-01-12 03:00:00,6.8580685,-8.246213,10.72535,0,0001
2024-01-12 04:00:00,6.9897795,-9.735531,11.984889,0,0001
2024-01-12 05:00:00,6.940116,-11.109218,13.098852,0,0001
2024-01-12 06:00:00,5.81413,-12.454023,13.744337,0,0001
2024-01-12 07:00:00,4.899927,-12.535274,13.458915,0,0001
2024-01-12 08:00:00,5.2802696,-12.478173,13.549393,0,0001
2024-01-12 09:00:00,5.8042374,-13.139956,14.364805,0,0001
2024-01-12 10:00:00,6.624151,-13.232769,14.798161,0,0001
2024-01-12 11:00:00,6.312649,-12.914201,14.3744955,0,0001
2024-01-12 12:00:00,6.3272743,-12.248624,13.786341,0,0001
2024-01-12 13:00:00,6.8926096,-11.444281,13.359627,0,0001
2024-01-12 14:00:00,7.522496,-10.93024,13.268688,0,0001
2024-01-12 15:00:00,8.051305,-11.379863,13.940043,0,0001
2024-01-12 16:00:00,8.170232,-11.258646,13.91078,0,0001
2024-01-12 17:00:00,8.441017,-10.406019,13.399105,0,0001
2024-01-12 18:00:00,8.803132,-9.855317,13.214478,0,0001
2024-01-12 19:00:00,8.849378,-9.096465,12.690829,0,0001
2024-01-12 20:00:00,8.874835,-8.026838,11.96632,0,0001
2024-01-12 21:00:00,8.756724,-7.0022364,11.212115,0,0001
2024-01-12 22:00:00,8.562539,-5.8577423,10.374498,0,0001
2024-01-12 23:00:00,9.427524,-5.695056,11.014167,0,0001
2024-01-13 00:00:00,9.863459,-4.810094,10.9738245,0,0001
2024-01-13 01:00:00,10.696493,-3.8213205,11.358585,0,0001
2024-01-13 02:00:00,11.725418,-3.300785,12.181158,0,0001
2024-01-13 03:00:00,12.523342,-2.8378801,12.840858,0,0001
2024-01-13 04:00:00,13.223147,-2.130433,13.393669,0,0001
2024-01-13 05:00:00,13.780729,-0.9423709,13.812913,0,0001
2024-01-13 06:00:00,15.450585,-1.5155153,15.524734,0,0001
2024-01-13 07:00:00,17.003326,-3.0016756,17.266243,0,0001
2024-01-13 08:00:00,15.946757,-3.9922562,16.438892,0,0001
2024-01-13 09:00:00,13.960564,-6.929167,15.585592,0,0001
2024-01-13 10:00:00,12.035062,-9.459655,15.307769,0,0001
2024-01-13 11:00:00,12.834498,-8.953712,15.649067,0,0001
2024-01-13 12:00:00,13.969877,-8.7694645,16.49427,0,0001
2024-01-13 13:00:00,14.91914,-8.806043,17.324179,0,0001
2024-01-13 14:00:00,15.349184,-8.530526,17.56039,0,0001
2024-01-13 15:00:00,14.977835,-8.865968,17.405197,0,0001
2024-01-13 16:00:00,13.176817,-9.289052,16.12188,0,0001
2024-01-13 17:00:00,12.363718,-9.914133,15.847762,0,0001
2024-01-13 18:00:00,12.174855,-10.094206,15.815186,0,0001
2024-01-13 19:00:00,12.38277,-9.653357,15.700964,0,0001
2024-01-13 20:00:00,12.61108,-9.523095,15.802806,0,0001
2024-01-13 21:00:00,12.608495,-9.92439,16.0458,0,0001
2024-01-13 22:00:00,11.313634,-10.797037,15.638872,0,0001
2024-01-13 23:00:00,10.768381,-11.137189,15.491773,0,0001
2024-01-14 00:00:00,10.549692,-11.887909,15.893973,0,0001
2024-01-14 01:00:00,10.436832,-11.695588,15.675275,0,0001
2024-01-14 02:00:00,10.88697,-10.963091,15.450419,0,0001
2024-01-14 03:00:00,11.6584215,-10.353671,15.592219,0,0001
2024-01-14 04:00:00,11.882007,-9.682724,15.327662,0,0001
2024-01-14 05:00:00,11.626577,-8.63593,14.482976,0,0001
2024-01-14 06:00:00,11.518077,-8.0442915,14.049082,0,0001
2024-01-14 07:00:00,11.298812,-7.782174,13.719525,0,0001
2024-01-14 08:00:00,10.485561,-7.218403,12.729978,0,0001
2024-01-14 09:00:00,10.476825,-6.478714,12.318181,0,0001
2024-01-14 10:00:00,10.859592,-5.85695,12.338339,0,0001
2024-01-14 11:00:00,11.372756,-4.8646994,12.369514,0,0001
2024-01-14 12:00:00,11.840495,-4.4012575,12.632038,0,0001
2024-01-14 13:00:00,12.445612,-4.5288277,13.2439995,0,0001
2024-01-14 14:00:00,12.638874,-5.8812227,13.940227,0,0001
2024-01-14 15:00:00,11.617288,-6.34126,13.2352915,0,0001
2024-01-14 16:00:00,11.2453165,-6.9762754,13.233501,0,0001
2024-01-14 17:00:00,12.307859,-8.067848,14.716439,0,0001
2024-01-14 18:00:00,12.766217,-7.476572,14.794439,0,0001
2024-01-14 19:00:00,14.42826,-4.6456356,15.157724,0,0001
2024-01-14 20:00:00,17.051895,-2.4685116,17.229645,0,0001
2024-01-14 21:00:00,18.028488,-4.240492,18.52048,0,0001
2024-01-14 22:00:00,17.581558,-8.411031,19.48991,0,0001
2024-01-14 23:00:00,14.225663,-15.007764,20.67855,0,0001
2024-01-15 00:00:00,12.588109,-15.194797,19.73176,0,0001
2024-01-15 01:00:00,12.593036,-14.39686,19.127314,0,0001
2024-01-15 02:00:00,11.473057,-14.543051,18.523806,0,0001
2024-01-15 03:00:00,9.284642,-14.693463,17.381094,0,0001
2024-01-15 04:00:00,6.2338533,-13.76955,15.114941,0,0001
2024-01-15 05:00:00,2.9795713,-12.008487,12.372615,0,0001
2024-01-15 06:00:00,0.45269847,-10.062348,10.072526,0,0001
2024-01-15 07:00:00,-1.4583817,-8.384995,8.510877,0,0001
2024-01-15 08:00:00,-2.6215687,-7.005659,7.480099,0,0001
2024-01-15 09:00:00,-3.0296726,-5.890422,6.623895,0,0001
2024-01-15 10:00:00,-2.9839163,-4.9522543,5.781745,0,0001
2024-01-15 11:00:00,-1.5153275,-3.3757114,3.7002223,0,0001
2024-01-15 12:00:00,-0.66150653,-1.8741369,1.9874556,0,0001
2024-01-15 13:00:00,-0.6628878,-1.5484743,1.684397,0,0001
2024-01-15 14:00:00,-2.012103,-3.1093235,3.7035728,0,0001
2024-01-15 15:00:00,-4.0486174,-4.732006,6.2276144,0,0001
2024-01-15 16:00:00,-4.480736,-5.007663,6.719649,0,0001
2024-01-15 17:00:00,-3.6014528,-4.1482296,5.4934754,0,0001
2024-01-15 18:00:00,-2.249856,-3.562418,4.2133923,0,0001
2024-01-15 19:00:00,-1.3002329,-2.3244295,2.6633773,0,0001
2024-01-15 20:00:00,-0.08409965,-0.7060597,0.7110507,0,0001
2024-01-15 21:00:00,1.1629286,-0.24247539,1.1879382,0,0001
2024-01-15 22:00:00,2.3988152,0.23847044,2.4106393,0,0001
2024-01-15 23:00:00,4.3625727,-0.2539053,4.369955,0,0001
2024-01-16 00:00:00,6.6382256,-1.0277586,6.7173157,0,0001
2024-01-16 01:00:00,7.623785,-2.1589432,7.923581,0,0001
2024-01-16 02:00:00,7.137122,-3.6781015,8.029131,0,0001
2024-01-16 03:00:00,5.548053,-5.825922,8.045014,0,0001
2024-01-16 04:00:00,4.1256847,-7.004322,8.129071,0,0001
2024-01-16 05:00:00,3.4546385,-6.783231,7.612276,0,0001
2024-01-16 06:00:00,2.9501553,-5.868245,6.5680833,0,0001
2024-01-16 07:00:00,2.2310486,-4.4801426,5.0049233,0,0001
2024-01-16 08:00:00,1.8715515,-2.5183382,3.1376317,0,0001
2024-01-16 09:00:00,2.6226387,-0.46197647,2.6630163,0,0001
2024-01-16 10:00:00,2.8849611,1.8244152,3.413428,0,0001
2024-01-16 11:00:00,3.5019379,3.9721107,5.2953973,0,0001
2024-01-16 12:00:00,5.2443666,5.393981,7.5231915,0,0001
2024-01-16 13:00:00,6.7329426,6.0993404,9.084848,0,0001
2024-01-16 14:00:00,7.7532806,6.3548,10.024812,0,0001
2024-01-16 15:00:00,7.9943924,5.988329,9.988513,0,0001
2024-01-16 16:00:00,8.376919,5.3656797,9.9480295,0,0001
2024-01-16 17:00:00,9.129777,5.2243433,10.518868,0,0001
2024-01-16 18:00:00,9.780262,5.568507,11.254413,0,0001
2024-01-16 19:00:00,10.200403,6.1258974,11.898522,0,0001
2024-01-16 20:00:00,9.838313,7.3731203,12.294523,0,0001
2024-01-16 21:00:00,9.349853,9.510293,13.336619,0,0001
2024-01-16 22:00:00,8.915192,12.229346,15.133987,0,0001
2024-01-16 23:00:00,10.398791,14.894479,18.165361,0,0001
2024-01-17 00:00:00,9.891643,15.606115,18.476889,0,0001
2024-01-17 01:00:00,13.177161,16.515076,21.127832,0,0001
2024-01-17 02:00:00,15.25168,16.622894,22.559574,0,0001
2024-01-17 03:00:00,16.667343,10.306838,19.596716,0,0001
2024-01-17 04:00:00,15.090218,-1.0872612,15.129336,0,0001
2024-01-17 05:00:00,13.448682,-4.2246447,14.09662,0,0001
2024-01-17 06:00:00,12.921975,-4.0541716,13.543034,0,0001
2024-01-17 07:00:00,12.011087,-3.9823818,12.654074,0,0001
2024-01-17 08:00:00,10.972976,-3.6474571,11.563311,0,0001
