timestamp,nav
2025-01-01 00:00:00,800000000.0
2025-01-01 00:10:00,800018451.874672
2025-01-01 00:20:00,800082983.6285008
2025-01-01 00:30:00,799995005.228759
2025-01-01 00:40:00,800068306.3945023
2025-01-01 00:50:00,800049001.4713855
2025-01-01 01:00:00,800021419.7165153
2025-01-01 01:10:00,799985441.5074173
2025-01-01 01:20:00,799918461.1402838
2025-01-01 01:30:00,799797827.9667748
2025-01-01 01:40:00,799755647.1352521
2025-01-01 01:50:00,799669106.558902
2025-01-01 02:00:00,799629254.3509237
2025-01-01 02:10:00,799699236.8587412
2025-01-01 02:20:00,799675170.313369
2025-01-01 02:30:00,799601494.9107093
2025-01-01 02:40:00,799656097.1279527
2025-01-01 02:50:00,799680946.3150197
2025-01-01 03:00:00,799705383.3391653
2025-01-01 03:10:00,799582878.974896
2025-01-01 03:20:00,799486629.6549963
2025-01-01 03:30:00,799455687.5907356
2025-01-01 03:40:00,799396504.725072
2025-01-01 03:50:00,799299905.1822004
2025-01-01 04:00:00,799174216.9091127
2025-01-01 04:10:00,799152855.3276814
2025-01-01 04:20:00,798985318.1387163
2025-01-01 04:30:00,798870743.0502803
2025-01-01 04:40:00,798717001.7496667
2025-01-01 04:50:00,798617352.8433745
2025-01-01 05:00:00,798449067.1641222
2025-01-01 05:10:00,798313943.5846115
2025-01-01 05:20:00,798151262.7474586
2025-01-01 05:30:00,798031450.8001597
2025-01-01 05:40:00,797858699.6807386
2025-01-01 05:50:00,797673108.1034818
2025-01-01 06:00:00,797462571.7112089
2025-01-01 06:10:00,797850116.9302785
2025-01-01 06:20:00,798170307.7721307
2025-01-01 06:30:00,798502036.5045893
2025-01-01 06:40:00,798692965.6151309
2025-01-01 06:50:00,798896634.7493359
2025-01-01 07:00:00,799120623.3747499
2025-01-01 07:10:00,799138242.2763329
2025-01-01 07:20:00,799209247.8098425
2025-01-01 07:30:00,799157231.0505314
2025-01-01 07:40:00,799206073.6085554
2025-01-01 07:50:00,799244936.9036294
2025-01-01 08:00:00,799301156.1476315
2025-01-01 08:10:00,799567821.6755185
2025-01-01 08:20:00,799867391.1848578
2025-01-01 08:30:00,800069188.5150948
2025-01-01 08:40:00,800241609.8006732
2025-01-01 08:50:00,800515059.83669
2025-01-01 09:00:00,800616006.8997891
2025-01-01 09:10:00,800654003.780344
2025-01-01 09:20:00,800844087.7334065
2025-01-01 09:30:00,800900934.3917984
2025-01-01 09:40:00,800947824.6297108
2025-01-01 09:50:00,800962486.2604871
2025-01-01 10:00:00,801065387.0330135
2025-01-01 10:10:00,801285849.9213763
2025-01-01 10:20:00,801466001.5911738
2025-01-01 10:30:00,801675072.8138932
2025-01-01 10:40:00,801860937.8699025
2025-01-01 10:50:00,801968339.1876742
2025-01-01 11:00:00,802123552.0741521
2025-01-01 11:10:00,802186909.79339
2025-01-01 11:20:00,802208556.0938685
2025-01-01 11:30:00,802161009.9850874
2025-01-01 11:40:00,802259170.6908243
2025-01-01 11:50:00,802312940.9872687
2025-01-01 12:00:00,802351725.7201835
2025-01-01 12:10:00,802371333.5649718
2025-01-01 12:20:00,802388028.5654234
2025-01-01 12:30:00,802417061.3556528
2025-01-01 12:40:00,802359846.5321062
2025-01-01 12:50:00,802272084.9088356
2025-01-01 13:00:00,802475579.1403205
2025-01-01 13:10:00,802367254.3695585
2025-01-01 13:20:00,802374829.7386712
2025-01-01 13:30:00,802354834.3933101
2025-01-01 13:40:00,802552819.9452084
2025-01-01 13:50:00,802465908.1492482
2025-01-01 14:00:00,802375709.3351572
2025-01-01 14:10:00,802560815.7643049
2025-01-01 14:20:00,802694256.6608334
2025-01-01 14:30:00,802842805.0989338
2025-01-01 14:40:00,802941164.7855155
2025-01-01 14:50:00,802971310.3726652
2025-01-01 15:00:00,803135770.1089858
2025-01-01 15:10:00,803479979.3461834
2025-01-01 15:20:00,803926572.5227405
2025-01-01 15:30:00,804173686.68575
2025-01-01 15:40:00,804339288.3356109
2025-01-01 15:50:00,804662734.0078862
2025-01-01 16:00:00,804845793.734225
2025-01-01 16:10:00,804994432.9689983
2025-01-01 16:20:00,805276586.5361415
2025-01-01 16:30:00,805394906.0410167
2025-01-01 16:40:00,805579761.4001818
2025-01-01 16:50:00,805717138.2229596
2025-01-01 17:00:00,805742550.7239791
2025-01-01 17:10:00,805690961.042855
2025-01-01 17:20:00,805792991.3865464
2025-01-01 17:30:00,805826167.8896403
2025-01-01 17:40:00,805799577.408293
2025-01-01 17:50:00,805638645.760539
2025-01-01 18:00:00,805949527.5688353
2025-01-01 18:10:00,805700301.169106
2025-01-01 18:20:00,805720915.3285681
2025-01-01 18:30:00,805646153.057178
2025-01-01 18:40:00,805408704.4692334
2025-01-01 18:50:00,805300406.0186126
2025-01-01 19:00:00,805173728.662694
2025-01-01 19:10:00,805000557.6051389
2025-01-01 19:20:00,804793965.0735441
2025-01-01 19:30:00,804550029.543264
2025-01-01 19:40:00,804332410.0000942
2025-01-01 19:50:00,804208940.6460733
2025-01-01 20:00:00,803899017.4896051
2025-01-01 20:10:00,803577621.1335572
2025-01-01 20:20:00,803493169.7911721
2025-01-01 20:30:00,803457113.1817498
2025-01-01 20:40:00,803298464.3048189
2025-01-01 20:50:00,803282617.9478426
2025-01-01 21:00:00,803230922.378774
2025-01-01 21:10:00,803226407.8349965
2025-01-01 21:20:00,803246549.69079
2025-01-01 21:30:00,803102035.6321152
2025-01-01 21:40:00,803000969.1130027
2025-01-01 21:50:00,802923432.0785094
2025-01-01 22:00:00,802889801.7998918
2025-01-01 22:10:00,803032969.1239069
2025-01-01 22:20:00,803030260.0532727
2025-01-01 22:30:00,803308999.9044865
2025-01-01 22:40:00,803503458.968823
2025-01-01 22:50:00,803573159.1183296
2025-01-01 23:00:00,803652825.9406025
2025-01-01 23:10:00,803495645.049549
2025-01-01 23:20:00,803562848.1193998
2025-01-01 23:30:00,803442866.0624894
2025-01-01 23:40:00,803317690.232466
2025-01-01 23:50:00,803102788.6782736
2025-01-02 00:00:00,803092916.4940399
2025-01-02 00:10:00,802974502.8712865
2025-01-02 00:20:00,802772864.652838
2025-01-02 00:30:00,802582032.5651066
2025-01-02 00:40:00,802376876.5998123
2025-01-02 00:50:00,802096738.6171796
2025-01-02 01:00:00,801813320.1948395
2025-01-02 01:10:00,801737431.7893049
2025-01-02 01:20:00,801708270.1014688
2025-01-02 01:30:00,801779904.6269679
2025-01-02 01:40:00,801777437.5104853
2025-01-02 01:50:00,801758940.855478
2025-01-02 02:00:00,801730641.3028553
2025-01-02 02:10:00,801788031.0617718
2025-01-02 02:20:00,801889376.2622386
2025-01-02 02:30:00,801969877.2820158
2025-01-02 02:40:00,802042500.3392001
2025-01-02 02:50:00,802212711.281607
2025-01-02 03:00:00,802130072.5455772
2025-01-02 03:10:00,802619525.9982877
2025-01-02 03:20:00,802628870.0223922
2025-01-02 03:30:00,802909678.8166901
2025-01-02 03:40:00,802986086.6490642
2025-01-02 03:50:00,803224519.4858774
2025-01-02 04:00:00,803395698.3251683
2025-01-02 04:10:00,803557607.8895302
2025-01-02 04:20:00,803802198.119005
2025-01-02 04:30:00,803894459.0518993
2025-01-02 04:40:00,803947560.5600642
2025-01-02 04:50:00,804272692.8481358
2025-01-02 05:00:00,804366617.8165513
2025-01-02 05:10:00,804710544.0566115
2025-01-02 05:20:00,805024642.8207252
2025-01-02 05:30:00,805340726.4749725
2025-01-02 05:40:00,805491657.5249847
2025-01-02 05:50:00,805770805.7562314
2025-01-02 06:00:00,806540134.4947977
2025-01-02 06:10:00,807066210.3653605
2025-01-02 06:20:00,807438171.300991
2025-01-02 06:30:00,807781827.1071705
