timestamp,nav
2025-01-01 00:00:00,800000000.0
2025-01-01 00:10:00,801333333.3333334
2025-01-01 00:20:00,802668888.888889
2025-01-01 00:30:00,801331107.4074074
2025-01-01 00:40:00,802666659.2530864
2025-01-01 00:50:00,801328881.4876646
2025-01-01 01:00:00,799993333.3518518
2025-01-01 01:10:00,799642886.3930956
2025-01-01 01:20:00,796977410.1051186
2025-01-01 01:30:00,794320818.7381016
2025-01-01 01:40:00,793064730.940741
2025-01-01 01:50:00,790421181.8376051
2025-01-01 02:00:00,790421181.8376051
2025-01-01 02:10:00,792583783.1579291
2025-01-01 02:20:00,792107645.1767364
2025-01-01 02:30:00,791629101.8681276
2025-01-01 02:40:00,793786938.6949254
2025-01-01 02:50:00,795947994.4394525
2025-01-01 03:00:00,798112280.2380466
2025-01-01 03:10:00,795451905.9705865
2025-01-01 03:20:00,792800399.6173513
2025-01-01 03:30:00,792800399.6173513
2025-01-01 03:40:00,790157731.6186268
2025-01-01 03:50:00,787523872.5132314
2025-01-01 04:00:00,784898792.9381874
2025-01-01 04:10:00,784898792.9381874
2025-01-01 04:20:00,782282463.6283934
2025-01-01 04:30:00,779674855.4162987
2025-01-01 04:40:00,777075939.2315778
2025-01-01 04:50:00,774485686.1008059
2025-01-01 05:00:00,771904067.1471366
2025-01-01 05:10:00,769331053.5899795
2025-01-01 05:20:00,766766616.7446796
2025-01-01 05:30:00,764210728.0221974
2025-01-01 05:40:00,761663358.9287901
2025-01-01 05:50:00,759124481.0656941
2025-01-01 06:00:00,756594066.1288085
2025-01-01 06:10:00,760377036.4594525
2025-01-01 06:20:00,764178921.6417497
2025-01-01 06:30:00,767999816.2499584
2025-01-01 06:40:00,771839815.3312081
2025-01-01 06:50:00,775699014.4078641
2025-01-01 07:00:00,779577509.4799033
2025-01-01 07:10:00,780876805.3290366
2025-01-01 07:20:00,784781189.3556817
2025-01-01 07:30:00,786089158.0046078
2025-01-01 07:40:00,790019603.7946308
2025-01-01 07:50:00,793969701.8136039
2025-01-01 08:00:00,797939550.3226718
2025-01-01 08:10:00,801929248.074285
2025-01-01 08:20:00,805938894.3146564
2025-01-01 08:30:00,809968588.7862296
2025-01-01 08:40:00,814018431.7301607
2025-01-01 08:50:00,818088523.8888115
2025-01-01 09:00:00,819452004.7619596
2025-01-01 09:10:00,820817758.1032295
2025-01-01 09:20:00,824921846.8937455
2025-01-01 09:30:00,826296716.6385685
2025-01-01 09:40:00,827673877.8329662
2025-01-01 09:50:00,829053334.2960212
2025-01-01 10:00:00,830435089.8531812
2025-01-01 10:10:00,834587265.3024471
2025-01-01 10:20:00,838760201.6289592
2025-01-01 10:30:00,842954002.6371039
2025-01-01 10:40:00,847168772.6502893
2025-01-01 10:50:00,848580720.6047065
2025-01-01 11:00:00,852823624.2077299
2025-01-01 11:10:00,857087742.3287685
2025-01-01 11:20:00,858516221.8993164
2025-01-01 11:30:00,857085361.5294842
2025-01-01 11:40:00,858513837.1320333
2025-01-01 11:50:00,862806406.3176935
2025-01-01 12:00:00,867120438.3492818
2025-01-01 12:10:00,867783172.717323
2025-01-01 12:20:00,869521439.3715482
2025-01-01 12:30:00,873081379.9621962
2025-01-01 12:40:00,870833840.279649
2025-01-01 12:50:00,871493363.9415841
2025-01-01 13:00:00,875056868.7709612
2025-01-01 13:10:00,872903770.9919312
