timestamp,wind,solar,hydro,price,cash
2025-01-15 16:50:00,0.33410190205065293,0.3328598103717827,0.3330382875775645,1.3877787807814457e-17,0.0
2025-01-15 17:00:00,0.3340946309602448,0.33286431576278563,0.3330410532769697,0.0,0.0
2025-01-15 17:10:00,0.33408753955057324,0.3328687237131307,0.33304373673629606,1.387778780781446e-17,0.0
2025-01-15 17:20:00,0.33409767346605906,0.3328624968545324,0.3330398296794086,0.0,0.0
2025-01-15 17:30:00,0.33410809107011524,0.33285610764093354,0.33303580128895127,2.7755575615628914e-17,0.0
2025-01-15 17:40:00,0.3341187929047828,0.3328495397392723,0.3330316673559449,0.0,0.0
2025-01-15 17:50:00,0.33412977997129373,0.33284277651329397,0.33302744351541225,0.0,1.1102230246251565e-16
2025-01-15 18:00:00,0.33414107857025577,0.3328358340709984,0.33302308735874586,0.0,0.0
2025-01-15 18:10:00,0.3341526926080801,0.33282869415193733,0.3330186132399827,0.0,0.0
2025-01-15 18:20:00,0.33414467804221915,0.33283361713177634,0.3330217048260045,0.0,0.0
2025-01-15 18:30:00,0.3341368362954182,0.332838463397533,0.3330247003070489,0.0,0.0
2025-01-15 18:40:00,0.334129134137877,0.33284319540408763,0.33302767045803533,0.0,0.0
2025-01-15 18:50:00,0.33412157248702984,0.3328478329059334,0.3330305946070368,1.3877787807814457e-17,0.0
2025-01-15 19:00:00,0.3341141491861795,0.33285238041728965,0.33303347039653086,0.0,0.0
2025-01-15 19:10:00,0.3341068541075268,0.3328568331529551,0.3330363127395182,1.3877787807814457e-17,0.0
2025-01-15 19:20:00,0.3340996980823966,0.332861236607313,0.3330390653102905,0.0,0.0
2025-01-15 19:30:00,0.33409265804853844,0.33286556818519786,0.33304177376626365,0.0,0.0
2025-01-15 19:40:00,0.3340857152129405,0.3328698197176536,0.3330444650694059,0.0,0.0
2025-01-15 19:50:00,0.3340788785155688,0.3328740040442272,0.3330471174402041,0.0,0.0
2025-01-15 20:00:00,0.3340721558914462,0.3328781365583392,0.3330497075502147,0.0,0.0
2025-01-15 20:10:00,0.3340655246646024,0.33288219971545374,0.3330522756199438,2.7755575615628914e-17,0.0
2025-01-15 20:20:00,0.33405898413197405,0.33288618368189954,0.3330548321861264,1.3877787807814457e-17,0.0
2025-01-15 20:30:00,0.3340525532476606,0.3328901254423285,0.333057321310011,2.7755575615628914e-17,0.0
2025-01-15 20:40:00,0.3340462097146127,0.332894008190056,0.33305978209533127,0.0,1.1102230246251565e-16
2025-01-15 20:50:00,0.3340399516671617,0.33289783508912063,0.33306221324371776,0.0,0.0
2025-01-15 21:00:00,0.3340337751270564,0.33290160721004153,0.3330646176629021,2.7755575615628907e-17,0.0
2025-01-15 21:10:00,0.33402769181825975,0.3329053408955534,0.33306696728618684,0.0,0.0
2025-01-15 21:20:00,0.33402168232674423,0.33290902232746883,0.33306929534578694,0.0,0.0
2025-01-15 21:30:00,0.33401575736250694,0.3329126654786858,0.33307157715880725,0.0,0.0
2025-01-15 21:40:00,0.33400990359752897,0.3329162597985788,0.3330738366038923,0.0,0.0
2025-01-15 21:50:00,0.3340041244022773,0.33291981102071394,0.3330760645770088,2.775557561562892e-17,0.0
2025-01-15 22:00:00,0.333998421375837,0.3329233233077144,0.33307825531644863,0.0,0.0
2025-01-15 22:10:00,0.333992786818078,0.33292679157099186,0.3330804216109302,0.0,0.0
2025-01-15 22:20:00,0.33399961588843907,0.33292256521575975,0.3330778188958012,0.0,0.0
2025-01-15 22:30:00,0.33400657506455916,0.3329182577799396,0.33307516715550123,0.0,0.0
2025-01-15 22:40:00,0.3340136728807156,0.33291387198391115,0.3330724551353733,2.7755575615628914e-17,0.0
2025-01-15 22:50:00,0.33402089972981186,0.3329093918829167,0.3330697083872715,1.387778780781446e-17,0.0
2025-01-15 23:00:00,0.33402827731638574,0.33290483245782815,0.33306689022578606,2.7755575615628914e-17,0.0
2025-01-15 23:10:00,0.3340357963203917,0.33290017747731676,0.33306402620229153,1.3877787807814457e-17,0.0
2025-01-15 23:20:00,0.3340294810368271,0.33290405815653873,0.3330664608066342,0.0,0.0
2025-01-15 23:30:00,0.334023257198325,0.3329078815855022,0.33306886121617285,0.0,0.0
2025-01-15 23:40:00,0.3340171212038712,0.33291164896872033,0.33307122982740844,0.0,0.0
2025-01-15 23:50:00,0.3340110724990213,0.3329153650607412,0.33307356244023756,0.0,0.0
2025-01-16 00:00:00,0.3340051076949139,0.33291903115920773,0.33307586114587834,2.775557561562892e-17,0.0
2025-01-16 00:10:00,0.3339992242527886,0.3329226492685721,0.3330781264786394,0.0,0.0
2025-01-16 00:20:00,0.3340059726623709,0.3329184839547118,0.3330755433829172,0.0,1.1102230246251565e-16
2025-01-16 00:30:00,0.33401288206755136,0.33291421025320383,0.33307290767924486,0.0,0.0
2025-01-16 00:40:00,0.3340199697450151,0.3329098363034324,0.33307019395155263,0.0,0.0
2025-01-16 00:50:00,0.33402723347624885,0.33290535030985574,0.33306741621389535,2.7755575615628914e-17,0.0
2025-01-16 01:00:00,0.3340346831707257,0.332900751667653,0.3330645651616213,2.7755575615628914e-17,0.0
2025-01-16 01:10:00,0.3340423222123193,0.3328960334857583,0.3330616443019224,2.7755575615628914e-17,0.0
2025-01-16 01:20:00,0.3340360179419186,0.33289991995006524,0.3330640621080161,1.3877787807814457e-17,0.0
2025-01-16 01:30:00,0.3340298232817851,0.3329037372736629,0.33306643944455205,2.775557561562892e-17,0.0
2025-01-16 01:40:00,0.3340237310389348,0.3329074830563595,0.3330687859047058,2.7755575615628914e-17,0.0
2025-01-16 01:50:00,0.33401775194176253,0.3329111731651448,0.3330710748930927,1.387778780781446e-17,0.0
2025-01-16 02:00:00,0.3340118704615957,0.33291479718128375,0.33307333235712056,1.3877787807814457e-17,0.0
2025-01-16 02:10:00,0.3340060907977803,0.3329183634723664,0.3330755457298533,0.0,0.0
2025-01-16 02:20:00,0.3340004004448876,0.33292186700295345,0.333077732552159,0.0,0.0
2025-01-16 02:30:00,0.33399480548213967,0.33292531755381377,0.3330798769640465,4.163336342344337e-17,1.1102230246251565e-16
2025-01-16 02:40:00,0.3339892978671817,0.3329287111885695,0.3330819909442489,0.0,0.0
2025-01-16 02:50:00,0.3339838802267829,0.33293205466207243,0.3330840651111447,1.3877787807814457e-17,0.0
2025-01-16 03:00:00,0.33397854103149455,0.3329353398312038,0.3330861191373016,1.3877787807814457e-17,0.0
2025-01-16 03:10:00,0.3339732870149363,0.3329385770383438,0.33308813594671993,0.0,0.0
2025-01-16 03:20:00,0.33396810250076203,0.3329417724766089,0.33309012502262914,0.0,0.0
2025-01-16 03:30:00,0.33396298355971576,0.3329449262984158,0.33309209014186847,0.0,0.0
2025-01-16 03:40:00,0.3339579326797923,0.3329480451715912,0.3330940221486165,2.7755575615628914e-17,0.0
2025-01-16 03:50:00,0.3339529419364562,0.3329511256232028,0.33309593244034097,0.0,1.1102230246251565e-16
2025-01-16 04:00:00,0.33394800885857245,0.33295416900884983,0.33309782213257766,0.0,1.1102230246251565e-16
2025-01-16 04:10:00,0.3339431347847291,0.332957180716566,0.3330996844987049,0.0,0.0
2025-01-16 04:20:00,0.33393834459341293,0.3329601405943132,0.3331015148122739,5.551115123125783e-17,0.0
2025-01-16 04:30:00,0.3339336354485897,0.33296304898752194,0.3331033155638884,1.3877787807814457e-17,0.0
2025-01-16 04:40:00,0.3339290065716709,0.3329659088575469,0.33310508457078225,2.7755575615628914e-17,0.0
2025-01-16 04:50:00,0.33392445481769467,0.3329687197744274,0.33310682540787784,5.551115123125783e-17,0.0
2025-01-16 05:00:00,0.3339199782171772,0.33297148284540723,0.33310853893741565,0.0,0.0
