timestamp,nav
2025-01-01 00:00:00,800000003.9756541
2025-01-01 00:10:00,800000007.9621679
2025-01-01 00:20:00,800000011.9876412
2025-01-01 00:30:00,800000015.955206
2025-01-01 00:40:00,800000019.9650817
2025-01-01 00:50:00,800000023.962672
2025-01-01 01:00:00,800000027.9431833
2025-01-01 01:10:00,799800031.7588327
2025-01-01 01:20:00,799600085.3970578
2025-01-01 01:30:00,799400188.8162094
2025-01-01 01:40:00,799200342.0498295
2025-01-01 01:50:00,799000545.0638307
2025-01-01 02:00:00,798800797.8703973
2025-01-01 02:10:00,799000501.0532138
2025-01-01 02:20:00,799200254.157201
2025-01-01 02:30:00,799400057.170124
2025-01-01 02:40:00,799599910.1669133
2025-01-01 02:50:00,799799813.1472893
2025-01-01 03:00:00,799999766.1238915
2025-01-01 03:10:00,799799769.0132277
2025-01-01 03:20:00,799599821.7253458
2025-01-01 03:30:00,799399924.2785062
2025-01-01 03:40:00,799200076.6491052
2025-01-01 03:50:00,799000278.8095715
2025-01-01 04:00:00,798800530.7378296
2025-01-01 04:10:00,798600832.445223
2025-01-01 04:20:00,798401183.8643469
2025-01-01 04:30:00,798201585.0079406
2025-01-01 04:40:00,798002035.8534502
2025-01-01 04:50:00,797802536.4090335
2025-01-01 05:00:00,797802537.5687313
2025-01-01 05:10:00,797802538.533531
2025-01-01 05:20:00,797802539.2979193
2025-01-01 05:30:00,797802539.8798035
2025-01-01 05:40:00,797802540.2668768
2025-01-01 05:50:00,797802540.4607466
2025-01-01 06:00:00,797802540.4607466
2025-01-01 06:10:00,797802540.773246
2025-01-01 06:20:00,797802541.398235
2025-01-01 06:30:00,797802542.3520736
2025-01-01 06:40:00,797802543.601796
2025-01-01 06:50:00,797802545.1587205
2025-01-01 07:00:00,797802547.0379733
2025-01-01 07:10:00,797802548.9303111
2025-01-01 07:20:00,797802550.8594058
2025-01-01 07:30:00,797802552.7705175
2025-01-01 07:40:00,797802554.7074137
2025-01-01 07:50:00,797802556.6681086
2025-01-01 08:00:00,797802558.6587846
2025-01-01 08:10:00,797802561.1059188
2025-01-01 08:20:00,797802564.0371178
2025-01-01 08:30:00,797802567.4130709
2025-01-01 08:40:00,797802571.2355816
2025-01-01 08:50:00,797802575.5620726
2025-01-01 09:00:00,797898316.0349844
2025-01-01 09:10:00,797994068.0797727
2025-01-01 09:20:00,798089831.7867494
2025-01-01 09:30:00,798185607.0731466
2025-01-01 09:40:00,798281393.9524614
2025-01-01 09:50:00,798377192.3854922
2025-01-01 10:00:00,798473002.4510258
2025-01-01 10:10:00,798568824.5562438
2025-01-01 10:20:00,798664658.6911268
2025-01-01 10:30:00,798760504.8935069
2025-01-01 10:40:00,798856363.1609361
2025-01-01 10:50:00,798952233.434109
2025-01-01 11:00:00,799048115.767194
2025-01-01 11:10:00,799144009.7172154
2025-01-01 11:20:00,799239915.2429093
2025-01-01 11:30:00,799335832.2746073
2025-01-01 11:40:00,799431760.9559288
2025-01-01 11:50:00,799527701.2541507
2025-01-01 12:00:00,799623653.155736
2025-01-01 12:10:00,799719616.6107924
2025-01-01 12:20:00,799815591.6156782
2025-01-01 12:30:00,799911578.1887969
2025-01-01 12:40:00,800007576.2259688
2025-01-01 12:50:00,800103585.7050301
2025-01-01 13:00:00,800199606.9161974
2025-01-01 13:10:00,800295639.5361353
2025-01-01 13:20:00,800391683.7101562
2025-01-01 13:30:00,800487739.3989165
2025-01-01 13:40:00,800583806.835602
2025-01-01 13:50:00,800679885.7053125
2025-01-01 14:00:00,800775976.0162718
2025-01-01 14:10:00,800872078.5132033
2025-01-01 14:20:00,800968193.1432225
2025-01-01 14:30:00,801064319.9427624
2025-01-01 14:40:00,801160458.8584955
2025-01-01 14:50:00,801256609.8018728
2025-01-01 15:00:00,801352772.9591908
2025-01-01 15:10:00,801448950.1627822
2025-01-01 15:20:00,801545141.6682999
2025-01-01 15:30:00,801641347.2141964
2025-01-01 15:40:00,801737566.6864437
2025-01-01 15:50:00,801833800.49976
2025-01-01 16:00:00,801930048.3788887
2025-01-01 16:10:00,802026310.4100156
2025-01-01 16:20:00,802122587.0566466
2025-01-01 16:30:00,802218877.8903269
2025-01-01 16:40:00,802315183.1776327
2025-01-01 16:50:00,802411502.7203516
2025-01-01 17:00:00,802507836.1654699
2025-01-01 17:10:00,802604181.6400933
2025-01-01 17:20:00,802700539.9593695
2025-01-01 17:30:00,802796910.7635753
2025-01-01 17:40:00,802893293.8441343
2025-01-01 17:50:00,802989688.3986874
2025-01-01 18:00:00,803086096.5673225
2025-01-01 18:10:00,802989773.2293125
2025-01-01 18:20:00,802893460.1930182
2025-01-01 18:30:00,802797157.1794258
2025-01-01 18:40:00,802700863.3477582
2025-01-01 18:50:00,802604579.4481536
2025-01-01 19:00:00,802508305.2437648
2025-01-01 19:10:00,802412040.0060365
2025-01-01 19:20:00,802315783.5476282
2025-01-01 19:30:00,802219535.8371723
2025-01-01 19:40:00,802123296.9596666
2025-01-01 19:50:00,802027067.3790222
2025-01-01 20:00:00,801930846.4896854
2025-01-01 20:10:00,801834636.3033961
2025-01-01 20:20:00,801738436.7992806
2025-01-01 20:30:00,801642248.1124873
2025-01-01 20:40:00,801546069.928821
2025-01-01 20:50:00,801449902.6093024
2025-01-01 21:00:00,801353746.0785128
2025-01-01 21:10:00,801257600.7109994
2025-01-01 21:20:00,801161466.5652016
2025-01-01 21:30:00,801065343.2462026
2025-01-01 21:40:00,800969230.8894292
2025-01-01 21:50:00,800873129.5533471
2025-01-01 22:00:00,800777039.3196399
2025-01-01 22:10:00,800873148.3139787
2025-01-01 22:20:00,800969269.8013518
2025-01-01 22:30:00,801065404.2735515
2025-01-01 22:40:00,801161551.6609982
2025-01-01 22:50:00,801257711.710648
2025-01-01 23:00:00,801353884.4584792
2025-01-01 23:10:00,801257742.5309461
2025-01-01 23:20:00,801161611.3947401
2025-01-01 23:30:00,801065490.6168889
2025-01-01 23:40:00,800969380.2058034
2025-01-01 23:50:00,800873279.9885967
2025-01-02 00:00:00,800777190.3883637
2025-01-02 00:10:00,800681110.8915197
2025-01-02 00:20:00,800585041.3669691
2025-01-02 00:30:00,800488981.8712144
2025-01-02 00:40:00,800392932.4154667
2025-01-02 00:50:00,800296892.9371711
2025-01-02 01:00:00,800200863.4876318
2025-01-02 01:10:00,800104845.453622
2025-01-02 01:20:00,800008838.8792113
2025-01-02 01:30:00,799912843.8456576
2025-01-02 01:40:00,799816860.2917479
2025-01-02 01:50:00,799720888.2016187
2025-01-02 02:00:00,799624927.5653439
2025-01-02 02:10:00,799720888.7230793
2025-01-02 02:20:00,799816861.7343024
2025-01-02 02:30:00,799912846.5862852
2025-01-02 02:40:00,800008843.2761505
2025-01-02 02:50:00,800104851.9091078
2025-01-02 03:00:00,800200872.2043102
2025-01-02 03:10:00,800296905.5116379
2025-01-02 03:20:00,800392951.2615523
2025-01-02 03:30:00,800489009.7772874
2025-01-02 03:40:00,800585080.790691
2025-01-02 03:50:00,800681164.53654
2025-01-02 04:00:00,800777260.9324884
2025-01-02 04:10:00,800873370.6032281
2025-01-02 04:20:00,800969493.7323289
2025-01-02 04:30:00,801065629.9817984
2025-01-02 04:40:00,801161779.2453641
2025-01-02 04:50:00,801257942.1739691
2025-01-02 05:00:00,801354118.2101125
2025-01-02 05:10:00,801450311.1280348
2025-01-02 05:20:00,801546520.9590712
2025-01-02 05:30:00,801642747.8580045
2025-01-02 05:40:00,801738991.1013479
2025-01-02 05:50:00,801835251.447674
2025-01-02 06:00:00,801931529.0716608
2025-01-02 06:10:00,802027829.9264625
2025-01-02 06:20:00,802124153.058285
2025-01-02 06:30:00,802220497.832706
2025-01-02 06:40:00,802316864.8407303
2025-01-02 06:50:00,802413253.3579302
2025-01-02 07:00:00,802509663.535233
2025-01-02 07:10:00,802606095.9708432
2025-01-02 07:20:00,802702548.1427135
2025-01-02 07:30:00,802799022.4539971
2025-01-02 07:40:00,802895516.1952982
2025-01-02 07:50:00,802992033.7953804
2025-01-02 08:00:00,803088570.1323786
2025-01-02 08:10:00,803185128.9823077
2025-01-02 08:20:00,803281704.7878503
2025-01-02 08:30:00,803378300.8609203
2025-01-02 08:40:00,803474921.2653167
2025-01-02 08:50:00,803571558.7699225
2025-01-02 09:00:00,803668215.5461282
2025-01-02 09:10:00,803764885.4409702
2025-01-02 09:20:00,803861571.1828799
2025-01-02 09:30:00,803958269.5587273
2025-01-02 09:40:00,804054976.8382375
2025-01-02 09:50:00,804151696.9095246
2025-01-02 10:00:00,804248430.0552315
2025-01-02 10:10:00,804152159.3284338
2025-01-02 10:20:00,804055898.8356376
2025-01-02 10:30:00,803959652.441083
2025-01-02 10:40:00,803863420.0395349
2025-01-02 10:50:00,803767203.4838651
2025-01-02 11:00:00,803670995.0540966
2025-01-02 11:10:00,803574796.2683128
2025-01-02 11:20:00,803478609.1518723
2025-01-02 11:30:00,803382434.0873084
2025-01-02 11:40:00,803286267.347706
2025-01-02 11:50:00,803190112.4826689
2025-01-02 12:00:00,803093966.6620818
2025-01-02 12:10:00,802997834.8438153
2025-01-02 12:20:00,802901715.3020204
2025-01-02 12:30:00,802805609.7900896
2025-01-02 12:40:00,802709514.4373893
2025-01-02 12:50:00,802613428.0255196
2025-01-02 13:00:00,802517347.2053909
2025-01-02 13:10:00,802613884.9791489
2025-01-02 13:20:00,802710436.411998
2025-01-02 13:30:00,802807003.1459237
2025-01-02 13:40:00,802903583.3289369
2025-01-02 13:50:00,803000175.5919353
2025-01-02 14:00:00,803096779.2698541
